customer_id,segment,age,age_group,region,branch,join_date,tenure_days,tenure_band
CUST0608,Retail,41,41-60,Central,Stuttgart,2021-07-29,886,Growing (1-3yr)
CUST0609,Student,64,60+,Central,Stuttgart,2021-03-22,1015,Growing (1-3yr)
CUST0610,Student,56,41-60,Central,Stuttgart,2021-10-27,796,Growing (1-3yr)
CUST0611,Student,37,26-40,East,Berlin-East,2021-10-14,809,Growing (1-3yr)
CUST0612,Business,43,41-60,North,Bremen-City,2019-07-05,1641,Loyal (3yr+)
CUST0613,Retail,67,60+,South,Munich-South,2018-04-25,2077,Loyal (3yr+)
CUST0614,Retail,25,18-25,South,Augsburg,2013-11-26,3688,Loyal (3yr+)
CUST0615,Premium,35,26-40,Central,Stuttgart,2018-12-17,1841,Loyal (3yr+)
CUST0616,Premium,45,41-60,Central,Nuremberg,2016-02-06,2886,Loyal (3yr+)
CUST0617,Business,30,26-40,South,Augsburg,2015-02-10,3247,Loyal (3yr+)
CUST0618,Business,48,41-60,West,Frankfurt,2021-11-20,772,Growing (1-3yr)
CUST0619,Student,30,26-40,West,Dusseldorf,2020-08-30,1219,Loyal (3yr+)
CUST0620,Retail,62,60+,North,Hamburg-Mitte,2013-12-04,3680,Loyal (3yr+)
CUST0621,Premium,63,60+,West,Frankfurt,2017-05-29,2408,Loyal (3yr+)
CUST0622,Retail,20,18-25,East,Berlin-East,2019-05-14,1693,Loyal (3yr+)
CUST0623,Premium,74,60+,South,Munich-South,2019-07-02,1644,Loyal (3yr+)
CUST0624,Student,42,41-60,East,Dresden,2018-08-20,1960,Loyal (3yr+)
CUST0625,Premium,41,41-60,East,Berlin-East,2016-01-23,2900,Loyal (3yr+)
CUST0626,Business,74,60+,East,Berlin-Mitte,2016-12-02,2586,Loyal (3yr+)
CUST0627,Student,70,60+,West,Dusseldorf,2014-02-22,3600,Loyal (3yr+)
CUST0628,Premium,59,41-60,East,Berlin-Mitte,2017-08-09,2336,Loyal (3yr+)
CUST0629,Business,55,41-60,East,Berlin-Mitte,2017-07-25,2351,Loyal (3yr+)
CUST0630,Business,44,41-60,Central,Nuremberg,2017-01-29,2528,Loyal (3yr+)
CUST0631,Business,65,60+,East,Dresden,2016-11-03,2615,Loyal (3yr+)
CUST0632,Business,32,26-40,East,Berlin-Mitte,2021-09-16,837,Growing (1-3yr)
CUST0633,Premium,73,60+,North,Hamburg-Mitte,2021-04-10,996,Growing (1-3yr)
CUST0634,Student,43,41-60,Central,Nuremberg,2017-01-23,2534,Loyal (3yr+)
CUST0635,Business,47,41-60,West,Dusseldorf,2020-07-02,1278,Loyal (3yr+)
CUST0636,Student,75,60+,Central,Nuremberg,2019-04-10,1727,Loyal (3yr+)
CUST0637,Retail,63,60+,South,Augsburg,2017-05-09,2428,Loyal (3yr+)
CUST0638,Retail,29,26-40,South,Augsburg,2019-08-29,1586,Loyal (3yr+)
CUST0639,Business,67,60+,Central,Mannheim,2018-06-19,2022,Loyal (3yr+)
CUST0640,Retail,54,41-60,West,Cologne-City,2021-11-07,785,Growing (1-3yr)
CUST0641,Premium,54,41-60,East,Dresden,2014-02-17,3605,Loyal (3yr+)
CUST0642,Student,73,60+,West,Cologne-City,2015-03-12,3217,Loyal (3yr+)
CUST0643,Student,39,26-40,South,Munich-South,2020-11-22,1135,Loyal (3yr+)
CUST0644,Retail,22,18-25,Central,Mannheim,2017-02-13,2513,Loyal (3yr+)
CUST0645,Student,56,41-60,South,Augsburg,2018-11-20,1868,Loyal (3yr+)
CUST0646,Retail,69,60+,East,Dresden,2020-10-09,1179,Loyal (3yr+)
CUST0647,Retail,67,60+,East,Berlin-Mitte,2014-02-19,3603,Loyal (3yr+)
CUST0648,Student,28,26-40,East,Dresden,2017-06-06,2400,Loyal (3yr+)
CUST0649,Student,70,60+,Central,Mannheim,2020-03-12,1390,Loyal (3yr+)
CUST0650,Retail,44,41-60,Central,Stuttgart,2016-02-17,2875,Loyal (3yr+)
CUST0651,Student,56,41-60,Central,Stuttgart,2018-09-05,1944,Loyal (3yr+)
CUST0652,Retail,60,41-60,Central,Nuremberg,2016-09-03,2676,Loyal (3yr+)
CUST0653,Premium,21,18-25,West,Dusseldorf,2021-05-30,946,Growing (1-3yr)
CUST0654,Premium,53,41-60,West,Dusseldorf,2015-05-18,3150,Loyal (3yr+)
CUST0655,Business,53,41-60,South,Augsburg,2016-05-14,2788,Loyal (3yr+)
CUST0656,Business,50,41-60,Central,Stuttgart,2019-12-29,1464,Loyal (3yr+)
CUST0657,Retail,28,26-40,North,Hamburg-Mitte,2019-04-14,1723,Loyal (3yr+)
CUST0658,Student,39,26-40,North,Bremen-City,2020-03-24,1378,Loyal (3yr+)
CUST0659,Retail,73,60+,East,Berlin-Mitte,2015-01-10,3278,Loyal (3yr+)
CUST0660,Business,26,26-40,Central,Nuremberg,2014-10-17,3363,Loyal (3yr+)
CUST0661,Business,26,26-40,South,Augsburg,2015-06-12,3125,Loyal (3yr+)
CUST0662,Retail,49,41-60,East,Berlin-East,2014-09-10,3400,Loyal (3yr+)
CUST0663,Premium,18,18-25,East,Berlin-East,2014-01-27,3626,Loyal (3yr+)
CUST0664,Business,19,18-25,East,Berlin-Mitte,2016-03-14,2849,Loyal (3yr+)
CUST0665,Retail,75,60+,West,Dusseldorf,2013-11-18,3696,Loyal (3yr+)
CUST0666,Student,27,26-40,East,Berlin-East,2021-09-07,846,Growing (1-3yr)
CUST0667,Retail,71,60+,Central,Nuremberg,2020-01-05,1457,Loyal (3yr+)
CUST0668,Retail,67,60+,North,Hamburg-Mitte,2013-11-29,3685,Loyal (3yr+)
CUST0669,Business,64,60+,East,Berlin-Mitte,2020-12-16,1111,Loyal (3yr+)
CUST0670,Business,73,60+,East,Berlin-Mitte,2018-11-08,1880,Loyal (3yr+)
CUST0671,Business,22,18-25,South,Munich-Mitte,2020-01-11,1451,Loyal (3yr+)
CUST0672,Student,55,41-60,Central,Nuremberg,2019-01-02,1825,Loyal (3yr+)
CUST0673,Premium,53,41-60,North,Bremen-City,2017-12-14,2209,Loyal (3yr+)
CUST0674,Premium,74,60+,Central,Mannheim,2013-11-21,3693,Loyal (3yr+)
CUST0675,Business,42,41-60,West,Frankfurt,2018-03-17,2116,Loyal (3yr+)
CUST0676,Premium,52,41-60,West,Frankfurt,2021-03-18,1019,Growing (1-3yr)
CUST0677,Business,41,41-60,Central,Mannheim,2020-12-09,1118,Loyal (3yr+)
CUST0678,Student,21,18-25,North,Bremen-City,2016-03-06,2857,Loyal (3yr+)
CUST0679,Retail,55,41-60,South,Munich-South,2019-12-28,1465,Loyal (3yr+)
CUST0680,Retail,35,26-40,North,Bremen-City,2017-04-27,2440,Loyal (3yr+)
CUST0681,Student,69,60+,Central,Stuttgart,2017-12-04,2219,Loyal (3yr+)
CUST0682,Business,73,60+,Central,Nuremberg,2014-06-13,3489,Loyal (3yr+)
CUST0683,Business,51,41-60,West,Dusseldorf,2017-04-02,2465,Loyal (3yr+)
CUST0684,Student,59,41-60,South,Munich-Mitte,2020-11-15,1142,Loyal (3yr+)
CUST0685,Retail,21,18-25,Central,Nuremberg,2016-11-11,2607,Loyal (3yr+)
CUST0686,Business,37,26-40,South,Augsburg,2021-05-18,958,Growing (1-3yr)
CUST0687,Premium,32,26-40,North,Hamburg-Mitte,2021-07-26,889,Growing (1-3yr)
CUST0688,Business,50,41-60,Central,Nuremberg,2017-11-20,2233,Loyal (3yr+)
CUST0689,Premium,65,60+,West,Dusseldorf,2015-06-25,3112,Loyal (3yr+)
CUST0690,Business,65,60+,West,Dusseldorf,2016-08-24,2686,Loyal (3yr+)
CUST0691,Student,52,41-60,South,Munich-Mitte,2016-01-23,2900,Loyal (3yr+)
CUST0692,Retail,68,60+,West,Cologne-City,2014-07-23,3449,Loyal (3yr+)
CUST0693,Business,45,41-60,West,Cologne-City,2019-01-01,1826,Loyal (3yr+)
CUST0694,Business,68,60+,South,Augsburg,2016-07-14,2727,Loyal (3yr+)
CUST0695,Student,72,60+,South,Augsburg,2021-08-01,883,Growing (1-3yr)
CUST0696,Retail,44,41-60,South,Munich-Mitte,2020-07-21,1259,Loyal (3yr+)
CUST0697,Premium,58,41-60,South,Munich-South,2017-08-22,2323,Loyal (3yr+)
CUST0698,Student,66,60+,Central,Nuremberg,2018-02-20,2141,Loyal (3yr+)
CUST0699,Retail,49,41-60,East,Berlin-East,2021-05-20,956,Growing (1-3yr)
CUST0700,Student,65,60+,West,Cologne-City,2014-03-11,3583,Loyal (3yr+)
CUST0701,Business,51,41-60,South,Augsburg,2021-05-09,967,Growing (1-3yr)
CUST0702,Premium,54,41-60,East,Berlin-Mitte,2019-07-04,1642,Loyal (3yr+)
CUST0703,Premium,43,41-60,West,Cologne-City,2015-07-17,3090,Loyal (3yr+)
CUST0704,Premium,72,60+,East,Berlin-Mitte,2018-07-28,1983,Loyal (3yr+)
CUST0705,Retail,24,18-25,South,Munich-Mitte,2016-10-29,2620,Loyal (3yr+)
CUST0706,Business,64,60+,East,Dresden,2016-04-19,2813,Loyal (3yr+)
CUST0707,Retail,35,26-40,North,Hamburg-Nord,2014-05-24,3509,Loyal (3yr+)
CUST0708,Retail,58,41-60,Central,Stuttgart,2021-03-16,1021,Growing (1-3yr)
CUST0709,Business,19,18-25,South,Munich-South,2016-03-20,2843,Loyal (3yr+)
CUST0710,Retail,33,26-40,South,Munich-South,2021-01-29,1067,Growing (1-3yr)
CUST0711,Student,51,41-60,West,Frankfurt,2021-01-19,1077,Growing (1-3yr)
CUST0712,Retail,54,41-60,North,Hamburg-Nord,2019-07-08,1638,Loyal (3yr+)
CUST0713,Retail,39,26-40,East,Dresden,2014-09-14,3396,Loyal (3yr+)
CUST0714,Retail,53,41-60,Central,Nuremberg,2018-04-22,2080,Loyal (3yr+)
CUST0715,Business,21,18-25,West,Cologne-City,2016-08-05,2705,Loyal (3yr+)
CUST0716,Student,58,41-60,West,Dusseldorf,2018-09-13,1936,Loyal (3yr+)
CUST0717,Business,68,60+,Central,Stuttgart,2020-03-07,1395,Loyal (3yr+)
CUST0718,Business,60,41-60,Central,Mannheim,2017-05-23,2414,Loyal (3yr+)
CUST0719,Student,40,26-40,East,Berlin-Mitte,2020-09-24,1194,Loyal (3yr+)
CUST0720,Premium,69,60+,West,Frankfurt,2020-02-21,1410,Loyal (3yr+)
CUST0721,Premium,60,41-60,West,Frankfurt,2015-10-23,2992,Loyal (3yr+)
CUST0722,Retail,70,60+,East,Berlin-Mitte,2016-03-01,2862,Loyal (3yr+)
CUST0723,Retail,60,41-60,South,Munich-South,2017-01-27,2530,Loyal (3yr+)
CUST0724,Student,59,41-60,West,Dusseldorf,2014-12-15,3304,Loyal (3yr+)
CUST0725,Student,50,41-60,North,Bremen-City,2020-01-02,1460,Loyal (3yr+)
CUST0726,Student,29,26-40,West,Frankfurt,2019-09-01,1583,Loyal (3yr+)
CUST0727,Premium,26,26-40,Central,Nuremberg,2021-04-20,986,Growing (1-3yr)
CUST0728,Business,65,60+,Central,Stuttgart,2016-05-06,2796,Loyal (3yr+)
CUST0729,Retail,60,41-60,East,Berlin-Mitte,2017-06-15,2391,Loyal (3yr+)
CUST0730,Retail,53,41-60,Central,Mannheim,2015-08-18,3058,Loyal (3yr+)
CUST0731,Student,40,26-40,South,Munich-Mitte,2013-11-14,3700,Loyal (3yr+)
CUST0732,Retail,28,26-40,South,Augsburg,2017-11-05,2248,Loyal (3yr+)
CUST0733,Business,38,26-40,South,Munich-South,2019-12-12,1481,Loyal (3yr+)
CUST0734,Business,47,41-60,Central,Nuremberg,2018-03-25,2108,Loyal (3yr+)
CUST0735,Student,31,26-40,Central,Nuremberg,2018-12-14,1844,Loyal (3yr+)
CUST0736,Retail,56,41-60,North,Hamburg-Mitte,2020-11-27,1130,Loyal (3yr+)
CUST0737,Business,21,18-25,West,Frankfurt,2018-04-07,2095,Loyal (3yr+)
CUST0738,Business,63,60+,Central,Nuremberg,2019-01-31,1796,Loyal (3yr+)
CUST0739,Business,24,18-25,West,Cologne-City,2019-07-03,1643,Loyal (3yr+)
CUST0740,Premium,68,60+,North,Hamburg-Nord,2018-12-16,1842,Loyal (3yr+)
CUST0741,Business,55,41-60,Central,Mannheim,2016-08-20,2690,Loyal (3yr+)
CUST0742,Business,67,60+,South,Munich-South,2016-02-05,2887,Loyal (3yr+)
CUST0743,Business,40,26-40,East,Berlin-East,2013-11-29,3685,Loyal (3yr+)
CUST0744,Business,58,41-60,South,Augsburg,2017-03-04,2494,Loyal (3yr+)
CUST0745,Business,59,41-60,East,Berlin-East,2020-12-30,1097,Loyal (3yr+)
CUST0746,Premium,47,41-60,East,Berlin-East,2021-07-15,900,Growing (1-3yr)
CUST0747,Business,74,60+,West,Frankfurt,2016-12-13,2575,Loyal (3yr+)
CUST0748,Business,45,41-60,South,Munich-South,2019-11-25,1498,Loyal (3yr+)
CUST0749,Premium,20,18-25,West,Cologne-City,2016-08-27,2683,Loyal (3yr+)
CUST0750,Student,50,41-60,North,Hamburg-Nord,2021-05-07,969,Growing (1-3yr)
CUST0751,Premium,42,41-60,Central,Nuremberg,2021-02-24,1041,Growing (1-3yr)
CUST0752,Student,75,60+,East,Berlin-Mitte,2020-05-23,1318,Loyal (3yr+)
CUST0753,Retail,28,26-40,West,Frankfurt,2021-10-21,802,Growing (1-3yr)
CUST0754,Retail,61,60+,West,Cologne-City,2021-06-15,930,Growing (1-3yr)
CUST0755,Student,46,41-60,East,Berlin-East,2018-10-03,1916,Loyal (3yr+)
CUST0756,Premium,75,60+,West,Frankfurt,2016-12-20,2568,Loyal (3yr+)
CUST0757,Retail,47,41-60,Central,Nuremberg,2014-01-25,3628,Loyal (3yr+)
CUST0758,Retail,62,60+,North,Hamburg-Nord,2014-07-22,3450,Loyal (3yr+)
CUST0759,Student,65,60+,East,Dresden,2017-05-19,2418,Loyal (3yr+)
CUST0760,Retail,47,41-60,South,Munich-South,2018-12-26,1832,Loyal (3yr+)
CUST0761,Retail,31,26-40,North,Hamburg-Nord,2017-10-30,2254,Loyal (3yr+)
CUST0762,Student,29,26-40,South,Munich-Mitte,2015-10-16,2999,Loyal (3yr+)
CUST0763,Retail,56,41-60,Central,Nuremberg,2018-07-19,1992,Loyal (3yr+)
CUST0764,Premium,75,60+,North,Hamburg-Mitte,2016-04-01,2831,Loyal (3yr+)
CUST0765,Business,60,41-60,East,Berlin-Mitte,2018-10-16,1903,Loyal (3yr+)
CUST0766,Premium,39,26-40,South,Augsburg,2014-06-06,3496,Loyal (3yr+)
CUST0767,Business,28,26-40,North,Hamburg-Nord,2014-01-24,3629,Loyal (3yr+)
CUST0768,Business,69,60+,East,Berlin-Mitte,2016-02-03,2889,Loyal (3yr+)
CUST0769,Premium,55,41-60,North,Hamburg-Nord,2017-07-28,2348,Loyal (3yr+)
CUST0770,Retail,65,60+,Central,Stuttgart,2019-07-31,1615,Loyal (3yr+)
CUST0771,Premium,75,60+,Central,Mannheim,2014-06-21,3481,Loyal (3yr+)
CUST0772,Student,32,26-40,South,Munich-South,2021-11-28,764,Growing (1-3yr)
CUST0773,Business,41,41-60,Central,Nuremberg,2019-01-25,1802,Loyal (3yr+)
CUST0774,Student,66,60+,South,Augsburg,2017-08-27,2318,Loyal (3yr+)
CUST0775,Premium,38,26-40,South,Munich-Mitte,2021-04-01,1005,Growing (1-3yr)
CUST0776,Business,65,60+,East,Berlin-Mitte,2016-04-13,2819,Loyal (3yr+)
CUST0777,Premium,70,60+,East,Berlin-East,2016-09-11,2668,Loyal (3yr+)
CUST0778,Business,37,26-40,East,Berlin-Mitte,2015-04-02,3196,Loyal (3yr+)
CUST0779,Premium,24,18-25,East,Berlin-East,2016-11-05,2613,Loyal (3yr+)
CUST0780,Premium,48,41-60,West,Frankfurt,2016-12-03,2585,Loyal (3yr+)
CUST0781,Premium,64,60+,Central,Mannheim,2018-04-10,2092,Loyal (3yr+)
CUST0782,Retail,28,26-40,West,Frankfurt,2021-09-01,852,Growing (1-3yr)
CUST0783,Student,55,41-60,South,Munich-South,2018-09-19,1930,Loyal (3yr+)
CUST0784,Retail,56,41-60,South,Munich-South,2015-06-09,3128,Loyal (3yr+)
CUST0785,Student,57,41-60,West,Frankfurt,2014-09-10,3400,Loyal (3yr+)
CUST0786,Retail,40,26-40,South,Munich-Mitte,2015-11-26,2958,Loyal (3yr+)
CUST0787,Premium,48,41-60,West,Cologne-City,2014-07-20,3452,Loyal (3yr+)
CUST0788,Business,28,26-40,Central,Nuremberg,2018-12-24,1834,Loyal (3yr+)
CUST0789,Retail,74,60+,South,Augsburg,2020-03-27,1375,Loyal (3yr+)
CUST0790,Business,49,41-60,Central,Mannheim,2018-01-03,2189,Loyal (3yr+)
CUST0791,Premium,51,41-60,East,Dresden,2014-01-25,3628,Loyal (3yr+)
CUST0792,Retail,73,60+,West,Cologne-City,2020-11-07,1150,Loyal (3yr+)
CUST0793,Business,68,60+,West,Cologne-City,2018-05-02,2070,Loyal (3yr+)
CUST0794,Business,64,60+,South,Munich-Mitte,2019-09-04,1580,Loyal (3yr+)
CUST0795,Student,68,60+,Central,Stuttgart,2016-06-02,2769,Loyal (3yr+)
CUST0796,Student,36,26-40,North,Hamburg-Nord,2017-11-30,2223,Loyal (3yr+)
CUST0797,Retail,49,41-60,West,Cologne-City,2021-02-08,1057,Growing (1-3yr)
CUST0798,Retail,46,41-60,East,Berlin-Mitte,2015-01-26,3262,Loyal (3yr+)
CUST0799,Student,37,26-40,North,Hamburg-Mitte,2019-03-10,1758,Loyal (3yr+)
CUST0800,Retail,30,26-40,South,Munich-Mitte,2016-08-10,2700,Loyal (3yr+)
CUST0801,Retail,66,60+,North,Hamburg-Mitte,2021-04-06,1000,Growing (1-3yr)
CUST0802,Retail,64,60+,Central,Stuttgart,2017-03-12,2486,Loyal (3yr+)
CUST0803,Business,60,41-60,East,Berlin-Mitte,2017-11-10,2243,Loyal (3yr+)
CUST0804,Business,36,26-40,South,Augsburg,2015-07-16,3091,Loyal (3yr+)
CUST0805,Student,39,26-40,South,Munich-South,2021-07-03,912,Growing (1-3yr)
CUST0806,Premium,74,60+,North,Bremen-City,2019-10-28,1526,Loyal (3yr+)
CUST0807,Business,23,18-25,South,Augsburg,2017-09-25,2289,Loyal (3yr+)
CUST0808,Student,52,41-60,Central,Mannheim,2019-05-25,1682,Loyal (3yr+)
CUST0809,Premium,35,26-40,West,Dusseldorf,2013-10-22,3723,Loyal (3yr+)
CUST0810,Business,43,41-60,North,Hamburg-Mitte,2021-06-20,925,Growing (1-3yr)
CUST0811,Retail,48,41-60,East,Dresden,2016-12-09,2579,Loyal (3yr+)
CUST0812,Business,37,26-40,South,Munich-South,2014-07-29,3443,Loyal (3yr+)
CUST0813,Retail,24,18-25,Central,Mannheim,2015-05-01,3167,Loyal (3yr+)
CUST0814,Student,41,41-60,East,Berlin-Mitte,2021-02-16,1049,Growing (1-3yr)
CUST0815,Student,55,41-60,North,Bremen-City,2016-09-11,2668,Loyal (3yr+)
CUST0816,Premium,48,41-60,East,Berlin-East,2014-08-20,3421,Loyal (3yr+)
CUST0817,Student,28,26-40,North,Bremen-City,2020-06-16,1294,Loyal (3yr+)
CUST0818,Business,66,60+,Central,Mannheim,2020-07-19,1261,Loyal (3yr+)
CUST0819,Premium,58,41-60,North,Hamburg-Mitte,2014-06-02,3500,Loyal (3yr+)
CUST0820,Student,65,60+,West,Cologne-City,2021-02-27,1038,Growing (1-3yr)
CUST0821,Business,41,41-60,North,Bremen-City,2021-09-02,851,Growing (1-3yr)
CUST0822,Premium,33,26-40,North,Hamburg-Nord,2017-08-11,2334,Loyal (3yr+)
CUST0823,Business,41,41-60,East,Berlin-East,2020-03-02,1400,Loyal (3yr+)
CUST0824,Retail,49,41-60,Central,Nuremberg,2018-11-20,1868,Loyal (3yr+)
CUST0825,Retail,27,26-40,South,Munich-South,2018-04-12,2090,Loyal (3yr+)
CUST0826,Business,43,41-60,North,Hamburg-Mitte,2017-06-29,2377,Loyal (3yr+)
CUST0827,Student,35,26-40,South,Munich-Mitte,2019-11-16,1507,Loyal (3yr+)
CUST0828,Premium,21,18-25,North,Hamburg-Mitte,2016-10-19,2630,Loyal (3yr+)
CUST0829,Student,32,26-40,Central,Stuttgart,2020-01-23,1439,Loyal (3yr+)
CUST0830,Retail,75,60+,South,Munich-Mitte,2020-05-06,1335,Loyal (3yr+)
CUST0831,Premium,27,26-40,East,Dresden,2014-10-14,3366,Loyal (3yr+)
CUST0832,Business,26,26-40,West,Frankfurt,2014-02-27,3595,Loyal (3yr+)
CUST0833,Student,73,60+,South,Munich-Mitte,2015-04-17,3181,Loyal (3yr+)
CUST0834,Business,51,41-60,Central,Mannheim,2017-11-17,2236,Loyal (3yr+)
CUST0835,Premium,31,26-40,Central,Nuremberg,2018-01-16,2176,Loyal (3yr+)
CUST0836,Retail,60,41-60,South,Munich-Mitte,2015-09-29,3016,Loyal (3yr+)
CUST0837,Business,34,26-40,East,Berlin-East,2016-05-05,2797,Loyal (3yr+)
CUST0838,Business,43,41-60,South,Augsburg,2017-05-31,2406,Loyal (3yr+)
CUST0839,Student,29,26-40,West,Frankfurt,2014-04-19,3544,Loyal (3yr+)
CUST0840,Retail,62,60+,South,Munich-South,2020-05-09,1332,Loyal (3yr+)
CUST0841,Premium,35,26-40,South,Munich-South,2021-06-17,928,Growing (1-3yr)
CUST0842,Business,25,18-25,South,Munich-South,2020-08-18,1231,Loyal (3yr+)
CUST0843,Premium,57,41-60,West,Dusseldorf,2014-08-10,3431,Loyal (3yr+)
CUST0844,Premium,46,41-60,West,Cologne-City,2016-03-07,2856,Loyal (3yr+)
CUST0845,Premium,36,26-40,South,Augsburg,2017-01-16,2541,Loyal (3yr+)
CUST0846,Student,56,41-60,South,Augsburg,2014-10-07,3373,Loyal (3yr+)
CUST0847,Business,52,41-60,West,Frankfurt,2017-11-12,2241,Loyal (3yr+)
CUST0848,Student,34,26-40,East,Dresden,2020-05-25,1316,Loyal (3yr+)
CUST0849,Student,75,60+,East,Dresden,2019-12-12,1481,Loyal (3yr+)
CUST0850,Retail,40,26-40,East,Berlin-Mitte,2018-08-22,1958,Loyal (3yr+)
CUST0851,Student,47,41-60,West,Cologne-City,2017-04-28,2439,Loyal (3yr+)
CUST0852,Premium,20,18-25,South,Augsburg,2019-09-20,1564,Loyal (3yr+)
CUST0853,Business,48,41-60,North,Hamburg-Nord,2020-03-01,1401,Loyal (3yr+)
CUST0854,Premium,65,60+,South,Munich-Mitte,2014-04-30,3533,Loyal (3yr+)
CUST0855,Premium,19,18-25,East,Berlin-East,2018-05-03,2069,Loyal (3yr+)
CUST0856,Business,64,60+,North,Hamburg-Mitte,2014-10-31,3349,Loyal (3yr+)
CUST0857,Business,73,60+,South,Munich-South,2018-02-18,2143,Loyal (3yr+)
CUST0858,Business,41,41-60,West,Cologne-City,2017-03-09,2489,Loyal (3yr+)
CUST0859,Business,60,41-60,North,Bremen-City,2015-04-19,3179,Loyal (3yr+)
CUST0860,Student,42,41-60,East,Berlin-Mitte,2016-11-21,2597,Loyal (3yr+)
CUST0861,Student,21,18-25,South,Munich-South,2016-03-06,2857,Loyal (3yr+)
CUST0862,Student,37,26-40,East,Berlin-East,2016-06-04,2767,Loyal (3yr+)
CUST0863,Business,48,41-60,East,Dresden,2018-05-05,2067,Loyal (3yr+)
CUST0864,Premium,64,60+,South,Munich-South,2019-04-08,1729,Loyal (3yr+)
CUST0865,Student,70,60+,South,Munich-South,2018-06-21,2020,Loyal (3yr+)
CUST0866,Business,33,26-40,South,Munich-South,2018-10-16,1903,Loyal (3yr+)
CUST0867,Retail,18,18-25,South,Munich-South,2014-04-04,3559,Loyal (3yr+)
CUST0868,Business,61,60+,North,Hamburg-Mitte,2019-08-21,1594,Loyal (3yr+)
CUST0869,Student,68,60+,Central,Stuttgart,2016-03-12,2851,Loyal (3yr+)
CUST0870,Retail,32,26-40,South,Munich-Mitte,2020-04-12,1359,Loyal (3yr+)
CUST0871,Retail,43,41-60,South,Munich-Mitte,2017-08-28,2317,Loyal (3yr+)
CUST0872,Student,40,26-40,North,Bremen-City,2017-12-30,2193,Loyal (3yr+)
CUST0873,Premium,30,26-40,North,Hamburg-Nord,2017-10-12,2272,Loyal (3yr+)
CUST0874,Retail,29,26-40,North,Hamburg-Nord,2019-10-13,1541,Loyal (3yr+)
CUST0875,Student,48,41-60,East,Berlin-East,2015-08-27,3049,Loyal (3yr+)
CUST0876,Student,22,18-25,Central,Mannheim,2017-01-09,2548,Loyal (3yr+)
CUST0877,Student,28,26-40,Central,Mannheim,2014-08-22,3419,Loyal (3yr+)
CUST0878,Premium,71,60+,West,Dusseldorf,2019-11-17,1506,Loyal (3yr+)
CUST0879,Business,56,41-60,East,Berlin-East,2018-03-21,2112,Loyal (3yr+)
CUST0880,Student,51,41-60,South,Munich-South,2014-06-25,3477,Loyal (3yr+)
CUST0881,Business,23,18-25,South,Augsburg,2021-09-26,827,Growing (1-3yr)
CUST0882,Premium,35,26-40,East,Berlin-East,2016-05-03,2799,Loyal (3yr+)
CUST0883,Premium,57,41-60,South,Munich-Mitte,2018-05-14,2058,Loyal (3yr+)
CUST0884,Retail,63,60+,South,Munich-South,2017-12-19,2204,Loyal (3yr+)
CUST0885,Business,32,26-40,Central,Stuttgart,2020-01-29,1433,Loyal (3yr+)
CUST0886,Student,33,26-40,South,Augsburg,2020-01-01,1461,Loyal (3yr+)
CUST0887,Premium,39,26-40,Central,Stuttgart,2018-09-29,1920,Loyal (3yr+)
CUST0888,Premium,35,26-40,South,Munich-South,2018-09-24,1925,Loyal (3yr+)
CUST0889,Premium,63,60+,Central,Nuremberg,2018-05-01,2071,Loyal (3yr+)
CUST0890,Student,44,41-60,West,Cologne-City,2018-10-25,1894,Loyal (3yr+)
CUST0891,Student,42,41-60,North,Hamburg-Mitte,2014-09-24,3386,Loyal (3yr+)
CUST0892,Premium,59,41-60,East,Berlin-Mitte,2017-09-05,2309,Loyal (3yr+)
CUST0893,Retail,64,60+,Central,Nuremberg,2019-03-09,1759,Loyal (3yr+)
CUST0894,Business,62,60+,North,Hamburg-Nord,2019-01-08,1819,Loyal (3yr+)
CUST0895,Premium,49,41-60,South,Munich-South,2017-03-19,2479,Loyal (3yr+)
CUST0896,Premium,72,60+,Central,Nuremberg,2020-04-20,1351,Loyal (3yr+)
CUST0897,Premium,35,26-40,North,Bremen-City,2014-03-26,3568,Loyal (3yr+)
CUST0898,Premium,54,41-60,East,Berlin-Mitte,2015-01-23,3265,Loyal (3yr+)
CUST0899,Premium,31,26-40,North,Hamburg-Mitte,2019-01-18,1809,Loyal (3yr+)
CUST0900,Student,59,41-60,North,Hamburg-Nord,2013-11-27,3687,Loyal (3yr+)
CUST0901,Student,20,18-25,West,Dusseldorf,2014-10-09,3371,Loyal (3yr+)
CUST0902,Retail,42,41-60,Central,Mannheim,2013-11-04,3710,Loyal (3yr+)
CUST0903,Student,73,60+,East,Berlin-Mitte,2019-01-09,1818,Loyal (3yr+)
CUST0904,Premium,26,26-40,South,Munich-Mitte,2018-03-12,2121,Loyal (3yr+)
CUST0905,Retail,49,41-60,Central,Nuremberg,2019-10-21,1533,Loyal (3yr+)
CUST0906,Business,69,60+,South,Munich-Mitte,2014-02-14,3608,Loyal (3yr+)
CUST0907,Retail,29,26-40,South,Augsburg,2019-10-17,1537,Loyal (3yr+)
CUST0908,Business,75,60+,North,Hamburg-Nord,2019-11-04,1519,Loyal (3yr+)
CUST0909,Business,39,26-40,Central,Stuttgart,2020-08-25,1224,Loyal (3yr+)
CUST0910,Premium,37,26-40,East,Berlin-Mitte,2020-09-07,1211,Loyal (3yr+)
CUST0911,Student,68,60+,South,Munich-Mitte,2018-12-09,1849,Loyal (3yr+)
